State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Selling Price,Cost Price,Rainfall,Temperature
Odisha,BALESHWAR,2011,Autumn,Rice,1000,1000,1772,1178,0.703954948,24
Odisha,BALESHWAR,2011,Summer,Rice,24000,72000,1637,1138,9.559818316,28
Odisha,BALESHWAR,2011,Winter,Rice,211000,425000,1655,1130,0.973782033,36
Odisha,BARGARH,2011,Autumn,Rice,53000,41000,1739,1336,8.240646164,31
Odisha,BARGARH,2011,Summer,Rice,71000,266000,1688,1330,12.24241617,17
Odisha,BARGARH,2011,Winter,Rice,182000,342000,1619,1252,11.45256187,18
Odisha,BHADRAK,2011,Summer,Rice,6000,11000,1665,1316,2.649894409,17
Odisha,BHADRAK,2011,Winter,Rice,168000,275000,1662,1311,8.451854853,32
Odisha,BOUDH,2011,Autumn,Rice,5000,3000,1753,1109,7.634593184,25
Odisha,BOUDH,2011,Summer,Rice,1000,1000,1724,1241,8.499725137,27
Odisha,BOUDH,2011,Winter,Rice,59000,72000,1692,1330,0.983166267,27
Odisha,CUTTACK,2011,Autumn,Rice,6000,4000,1752,1336,9.031337823,33
Odisha,CUTTACK,2011,Summer,Rice,4000,11000,1800,1263,11.50522987,17
Odisha,CUTTACK,2011,Winter,Rice,128000,246000,1731,1146,10.17606889,38
Odisha,DEOGARH,2011,Autumn,Rice,14000,15000,1762,1216,12.35498951,29
Odisha,DEOGARH,2011,Winter,Rice,24000,46000,1798,1166,2.493513407,27
Odisha,DHENKANAL,2011,Autumn,Rice,4000,5000,1640,1159,0.46818266,32
Odisha,DHENKANAL,2011,Summer,Rice,1000,3000,1739,1233,11.82422292,24
Odisha,DHENKANAL,2011,Winter,Rice,88000,185000,1708,1346,10.78679265,19
Odisha,GAJAPATI,2011,Winter,Rice,36000,37000,1631,1226,7.98473339,27
Odisha,GANJAM,2011,Autumn,Rice,1000,1000,1627,1157,7.563898608,17
Odisha,GANJAM,2011,Winter,Rice,261000,152000,1776,1112,10.68743989,23
Odisha,JAGATSINGHAPUR,2011,Autumn,Rice,2000,2000,1678,1246,3.81385593,34
Odisha,JAGATSINGHAPUR,2011,Winter,Rice,79000,193000,1781,1189,4.708035073,21
Odisha,JAJAPUR,2011,Autumn,Rice,12000,4000,1715,1125,6.622561187,28
Odisha,JAJAPUR,2011,Summer,Rice,1000,3000,1633,1219,10.39387298,35
Odisha,JAJAPUR,2011,Winter,Rice,108000,126000,1617,1307,1.73383349,16
Odisha,JHARSUGUDA,2011,Autumn,Rice,12000,6000,1785,1148,4.040628819,17
Odisha,JHARSUGUDA,2011,Summer,Rice,1000,1000,1676,1102,4.131557949,29
Odisha,JHARSUGUDA,2011,Winter,Rice,26000,39000,1630,1122,0.457471183,15
Odisha,KALAHANDI,2011,Autumn,Rice,56000,38000,1647,1311,5.584063763,25
Odisha,KALAHANDI,2011,Summer,Rice,12000,28000,1601,1110,7.456356551,32
Odisha,KALAHANDI,2011,Winter,Rice,146000,139000,1607,1207,7.492491313,15
Odisha,KANDHAMAL,2011,Autumn,Rice,5000,5000,1627,1121,4.121805052,38
Odisha,KANDHAMAL,2011,Summer,Rice,1000,1000,1726,1331,9.101170527,28
Odisha,KANDHAMAL,2011,Winter,Rice,32000,36000,1759,1100,9.872145437,26
Odisha,KENDRAPARA,2011,Autumn,Rice,2000,2000,1731,1218,1.314527847,32
Odisha,KENDRAPARA,2011,Summer,Rice,3000,7000,1789,1197,1.571617798,31
Odisha,KENDRAPARA,2011,Winter,Rice,130000,195000,1761,1169,12.2754649,18
Odisha,KENDUJHAR,2011,Autumn,Rice,32000,37000,1700,1176,1.979491201,31
Odisha,KENDUJHAR,2011,Summer,Rice,2000,5000,1724,1213,2.342321715,23
Odisha,KENDUJHAR,2011,Winter,Rice,138000,247000,1777,1336,10.56465836,22
Odisha,KHORDHA,2011,Summer,Rice,1000,2000,1794,1327,11.79017022,34
Odisha,KHORDHA,2011,Winter,Rice,96000,147000,1741,1272,2.816590143,20
Odisha,KORAPUT,2011,Autumn,Rice,24000,22000,1727,1301,6.038016763,33
Odisha,KORAPUT,2011,Summer,Rice,13000,31000,1730,1146,7.753287682,33
Odisha,KORAPUT,2011,Winter,Rice,81000,119000,1614,1190,4.085700944,20
Odisha,MALKANGIRI,2011,Autumn,Rice,12000,4000,1725,1104,3.387958275,28
Odisha,MALKANGIRI,2011,Winter,Rice,82000,48000,1763,1168,10.25390695,30
Odisha,MAYURBHANJ,2011,Autumn,Rice,29000,39000,1729,1168,10.07575649,27
Odisha,MAYURBHANJ,2011,Summer,Rice,4000,9000,1691,1183,2.822208284,25
Odisha,MAYURBHANJ,2011,Winter,Rice,266000,508000,1661,1180,8.577262245,24
Odisha,NABARANGPUR,2011,Autumn,Rice,26000,13000,1767,1166,11.1138058,35
Odisha,NABARANGPUR,2011,Winter,Rice,114000,84000,1778,1317,9.344034816,27
Odisha,NAYAGARH,2011,Autumn,Rice,1000,1000,1657,1241,6.914946408,17
Odisha,NAYAGARH,2011,Winter,Rice,85000,54000,1652,1236,5.709470475,28
Odisha,NUAPADA,2011,Autumn,Rice,36000,17000,1796,1195,7.092705235,18
Odisha,NUAPADA,2011,Summer,Rice,4000,7000,1695,1312,1.924290593,17
Odisha,NUAPADA,2011,Winter,Rice,59000,52000,1754,1311,5.147891257,22
Odisha,PURI,2011,Summer,Rice,30000,78000,1654,1126,12.24115629,33
Odisha,PURI,2011,Winter,Rice,120000,146000,1743,1105,10.1367469,36
Odisha,RAYAGADA,2011,Autumn,Rice,6000,5000,1662,1322,5.030781682,17
Odisha,RAYAGADA,2011,Summer,Rice,1000,2000,1794,1114,7.195889155,16
Odisha,RAYAGADA,2011,Winter,Rice,52000,67000,1613,1211,5.057490554,32
Odisha,SAMBALPUR,2011,Autumn,Rice,36000,31000,1607,1286,2.640893802,30
Odisha,SAMBALPUR,2011,Summer,Rice,18000,69000,1741,1187,5.782228604,34
Odisha,SAMBALPUR,2011,Winter,Rice,83000,144000,1730,1214,8.951992554,34
Odisha,SONEPUR,2011,Autumn,Rice,16000,7000,1714,1223,4.936531313,25
Odisha,SONEPUR,2011,Summer,Rice,31000,134000,1616,1338,11.1949927,19
Odisha,SONEPUR,2011,Winter,Rice,85000,145000,1679,1241,1.734782769,16
Odisha,SUNDARGARH,2011,Autumn,Rice,78000,92000,1735,1260,2.991540469,35
Odisha,SUNDARGARH,2011,Summer,Rice,2000,3000,1636,1164,8.574052686,21
Odisha,SUNDARGARH,2011,Winter,Rice,113000,246000,1604,1261,8.851969988,23
Odisha,ANUGUL,2012,Autumn,Rice,14000,21000,1672,1300,9.388575546,27
Odisha,ANUGUL,2012,Summer,Rice,173000,2000,1733,1277,3.664420602,23
Odisha,ANUGUL,2012,Winter,Rice,69000,152000,1850,1256,10.15679805,20
Odisha,BALANGIR,2012,Autumn,Rice,64000,133000,1699,1259,9.041363534,31
Odisha,BALANGIR,2012,Summer,Rice,623000,10000,1718,1390,12.23715136,37
Odisha,BALANGIR,2012,Winter,Rice,130000,490000,1653,1378,6.50481126,35
Odisha,BALESHWAR,2012,Summer,Rice,278000,86000,1804,1376,9.896830798,34
Odisha,BALESHWAR,2012,Winter,Rice,180000,278000,1692,1395,12.17542207,34
Odisha,BARGARH,2012,Autumn,Rice,52000,105000,1811,1306,6.420433883,22
Odisha,BARGARH,2012,Summer,Rice,687000,265000,1755,1302,6.614818601,33
Odisha,BARGARH,2012,Winter,Rice,181000,582000,1746,1291,10.22064801,28
Odisha,BHADRAK,2012,Summer,Rice,350000,5000,1779,1367,5.001067011,36
Odisha,BHADRAK,2012,Winter,Rice,164000,350000,1733,1274,1.336326682,25
Odisha,BOUDH,2012,Autumn,Rice,6000,8000,1832,1312,9.235291039,34
Odisha,BOUDH,2012,Summer,Rice,173000,3000,1768,1337,0.312364533,23
Odisha,BOUDH,2012,Winter,Rice,62000,165000,1656,1303,7.669939837,21
Odisha,CUTTACK,2012,Autumn,Rice,8000,17000,1760,1251,9.619461235,37
Odisha,CUTTACK,2012,Summer,Rice,376000,6000,1763,1315,1.731520099,27
Odisha,CUTTACK,2012,Winter,Rice,120000,359000,1779,1311,4.848079157,19
Odisha,DEOGARH,2012,Autumn,Rice,17000,35000,1682,1288,10.56826154,19
Odisha,DEOGARH,2012,Summer,Rice,111000,7000,1796,1374,7.294429436,33
Odisha,DEOGARH,2012,Winter,Rice,26000,76000,1651,1364,8.401852894,26
Odisha,DHENKANAL,2012,Autumn,Rice,4000,6000,1823,1322,3.618175474,26
Odisha,DHENKANAL,2012,Summer,Rice,225000,2000,1799,1335,4.052367452,32
Odisha,DHENKANAL,2012,Winter,Rice,79000,219000,1753,1382,2.633216104,27
Odisha,GAJAPATI,2012,Summer,Rice,67000,1000,1848,1308,10.22353662,37
Odisha,GAJAPATI,2012,Winter,Rice,32000,67000,1811,1292,0.893859702,36
Odisha,GANJAM,2012,Autumn,Rice,1000,1000,1799,1304,7.229547701,32
Odisha,GANJAM,2012,Summer,Rice,458000,,1746,1251,1.289450999,18
Odisha,GANJAM,2012,Winter,Rice,255000,457000,1736,1278,6.035712308,26
Odisha,JAGATSINGHAPUR,2012,Autumn,Rice,1000,2000,1824,1315,5.1006185,34
Odisha,JAGATSINGHAPUR,2012,Summer,Rice,210000,2000,1771,1384,11.32321284,36
Odisha,JAGATSINGHAPUR,2012,Winter,Rice,71000,208000,1845,1275,9.466318444,29
Odisha,JAJAPUR,2012,Autumn,Rice,16000,14000,1806,1302,12.47357513,27
Odisha,JAJAPUR,2012,Summer,Rice,213000,4000,1729,1350,12.25999028,35
Odisha,JAJAPUR,2012,Winter,Rice,106000,199000,1836,1327,0.565607267,26
Odisha,JHARSUGUDA,2012,Autumn,Rice,13000,25000,1743,1341,6.734971676,29
Odisha,JHARSUGUDA,2012,Summer,Rice,99000,1000,1751,1364,9.761796352,26
Odisha,JHARSUGUDA,2012,Winter,Rice,24000,74000,1714,1386,3.378434819,28
Odisha,KALAHANDI,2012,Autumn,Rice,65000,117000,1748,1307,2.232399485,21
Odisha,KALAHANDI,2012,Summer,Rice,542000,113000,1821,1361,9.466238393,21
Odisha,KALAHANDI,2012,Winter,Rice,145000,425000,1794,1326,11.31884729,20
Odisha,KANDHAMAL,2012,Autumn,Rice,8000,9000,1698,1260,1.390910873,31
Odisha,KANDHAMAL,2012,Summer,Rice,71000,1000,1795,1315,11.63547371,18
Odisha,KANDHAMAL,2012,Winter,Rice,35000,62000,1662,1371,1.203581833,28
Odisha,KENDRAPARA,2012,Autumn,Rice,2000,3000,1791,1312,5.29713917,29
Odisha,KENDRAPARA,2012,Summer,Rice,259000,7000,1805,1311,11.68332925,26
Odisha,KENDRAPARA,2012,Winter,Rice,138000,256000,1818,1282,9.414068551,31
Odisha,KENDUJHAR,2012,Autumn,Rice,24000,31000,1672,1341,7.544691969,33
Odisha,KENDUJHAR,2012,Summer,Rice,277000,8000,1762,1294,11.28242585,29
Odisha,KENDUJHAR,2012,Winter,Rice,144000,246000,1791,1321,6.411323338,35
Odisha,KHORDHA,2012,Summer,Rice,202000,3000,1812,1285,4.288303884,30
Odisha,KHORDHA,2012,Winter,Rice,89000,202000,1677,1396,5.981977701,21
Odisha,KORAPUT,2012,Autumn,Rice,23000,28000,1830,1302,3.923263852,29
Odisha,KORAPUT,2012,Summer,Rice,208000,34000,1668,1373,8.03460161,26
Odisha,KORAPUT,2012,Winter,Rice,80000,180000,1807,1285,2.771197576,28
Odisha,MALKANGIRI,2012,Autumn,Rice,10000,9000,1734,1338,10.57491156,38
Odisha,MALKANGIRI,2012,Summer,Rice,178000,4000,1655,1387,8.711177381,21
Odisha,MALKANGIRI,2012,Winter,Rice,85000,169000,1775,1354,4.809181497,19
Odisha,MAYURBHANJ,2012,Autumn,Rice,25000,30000,1693,1320,2.012870208,30
Odisha,MAYURBHANJ,2012,Summer,Rice,490000,6000,1713,1377,11.30537306,31
Odisha,MAYURBHANJ,2012,Winter,Rice,260000,460000,1799,1383,11.16359963,21
Odisha,NABARANGPUR,2012,Autumn,Rice,29000,44000,1718,1396,7.994814869,31
Odisha,NABARANGPUR,2012,Summer,Rice,327000,2000,1703,1259,0.419774269,33
Odisha,NABARANGPUR,2012,Winter,Rice,114000,283000,1765,1336,11.05704929,21
Odisha,NAYAGARH,2012,Autumn,Rice,1000,1000,1670,1259,12.18467329,25
Odisha,NAYAGARH,2012,Summer,Rice,209000,,1704,1316,5.825405111,19
Odisha,NAYAGARH,2012,Winter,Rice,95000,208000,1780,1325,3.64666996,24
Odisha,NUAPADA,2012,Autumn,Rice,34000,53000,1726,1277,1.882846018,36
Odisha,NUAPADA,2012,Summer,Rice,198000,8000,1807,1341,4.029037387,24
Odisha,NUAPADA,2012,Winter,Rice,61000,145000,1813,1255,6.185651621,35
Odisha,PURI,2012,Summer,Rice,245000,99000,1772,1388,9.359046204,32
Odisha,PURI,2012,Winter,Rice,107000,244000,1751,1272,3.503644704,19
Odisha,RAYAGADA,2012,Autumn,Rice,7000,7000,1824,1252,10.74510736,20
Odisha,RAYAGADA,2012,Summer,Rice,115000,3000,1670,1387,4.18824445,24
Odisha,RAYAGADA,2012,Winter,Rice,48000,108000,1850,1268,2.952977754,27
Odisha,SAMBALPUR,2012,Autumn,Rice,39000,79000,1766,1311,4.981280301,32
Odisha,SAMBALPUR,2012,Summer,Rice,345000,71000,1716,1341,10.55681608,36
Odisha,SAMBALPUR,2012,Winter,Rice,81000,266000,1652,1366,11.78972938,26
Odisha,SONEPUR,2012,Autumn,Rice,14000,36000,1696,1293,7.382032989,20
Odisha,SONEPUR,2012,Summer,Rice,448000,113000,1838,1269,8.91176824,24
Odisha,SONEPUR,2012,Winter,Rice,88000,412000,1747,1318,6.489634224,20
Odisha,SUNDARGARH,2012,Autumn,Rice,84000,156000,1659,1335,4.631519069,38
Odisha,SUNDARGARH,2012,Summer,Rice,472000,2000,1765,1256,3.554458439,19
Odisha,SUNDARGARH,2012,Winter,Rice,119000,316000,1780,1292,5.406947003,34
Odisha,ANUGUL,2013,Autumn,Rice,13000,16000,1713,1300,4.95900607,26
Odisha,ANUGUL,2013,Winter,Rice,65000,134000,1782,1309,1.287260025,17
Odisha,BALANGIR,2013,Autumn,Rice,69000,145000,1800,1322,5.397208771,22
Odisha,BALANGIR,2013,Summer,Rice,4000,12000,1786,1350,10.84535046,21
Odisha,BALANGIR,2013,Winter,Rice,131000,494000,1782,1310,8.035157921,29
Odisha,BALESHWAR,2013,Summer,Rice,31000,117000,1856,1340,13.09678099,19
Odisha,BALESHWAR,2013,Winter,Rice,195000,165000,1770,1393,12.7540299,37
Odisha,BARGARH,2013,Autumn,Rice,61000,74000,1785,1391,8.232904821,33
Odisha,BARGARH,2013,Summer,Rice,84000,329000,1746,1307,14.35209775,17
Odisha,BARGARH,2013,Winter,Rice,180000,338000,1848,1391,2.486416621,32
Odisha,BHADRAK,2013,Summer,Rice,3000,8000,1848,1379,7.384310929,34
Odisha,BHADRAK,2013,Winter,Rice,165000,239000,1875,1357,15.3103351,32
Odisha,BOUDH,2013,Autumn,Rice,7000,8000,1825,1328,9.265022176,17
Odisha,BOUDH,2013,Summer,Rice,2000,4000,1776,1341,0.657954867,36
Odisha,BOUDH,2013,Winter,Rice,59000,110000,1793,1399,3.539210278,31
Odisha,CUTTACK,2013,Autumn,Rice,3000,3000,1818,1303,1.016559285,25
Odisha,CUTTACK,2013,Summer,Rice,3000,6000,1837,1383,10.57367784,22
Odisha,CUTTACK,2013,Winter,Rice,115000,168000,1818,1353,0.141831595,25
Odisha,DEOGARH,2013,Autumn,Rice,16000,28000,1775,1317,12.06891499,35
Odisha,DEOGARH,2013,Summer,Rice,2000,5000,1819,1382,8.02591753,34
Odisha,DEOGARH,2013,Winter,Rice,34000,92000,1844,1326,13.73972893,22
Odisha,DHENKANAL,2013,Autumn,Rice,4000,6000,1822,1354,1.998443784,35
Odisha,DHENKANAL,2013,Summer,Rice,1000,4000,1795,1359,7.454205332,30
Odisha,DHENKANAL,2013,Winter,Rice,88000,238000,1726,1331,1.48543367,32
Odisha,GAJAPATI,2013,Summer,Rice,1000,1000,1816,1397,14.19932531,19
Odisha,GAJAPATI,2013,Winter,Rice,37000,33000,1809,1348,7.428712482,26
Odisha,GANJAM,2013,Autumn,Rice,1000,1000,1809,1314,1.498164231,20
Odisha,GANJAM,2013,Summer,Rice,1000,1000,1715,1353,8.076263216,28
Odisha,GANJAM,2013,Winter,Rice,250000,90000,1849,1331,0.967633214,38
Odisha,JAGATSINGHAPUR,2013,Autumn,Rice,1000,1000,1853,1359,0.130674252,19
Odisha,JAGATSINGHAPUR,2013,Summer,Rice,1000,2000,1756,1309,9.974048039,29
Odisha,JAGATSINGHAPUR,2013,Winter,Rice,79000,159000,1791,1393,1.546248549,23
Odisha,JAJAPUR,2013,Autumn,Rice,15000,18000,1867,1399,13.06026666,38
Odisha,JAJAPUR,2013,Summer,Rice,2000,6000,1744,1350,1.834374634,37
Odisha,JAJAPUR,2013,Winter,Rice,109000,110000,1872,1301,7.60222992,18
Odisha,JHARSUGUDA,2013,Autumn,Rice,17000,14000,1727,1333,10.73583589,33
Odisha,JHARSUGUDA,2013,Winter,Rice,23000,37000,1707,1365,2.371527297,22
Odisha,KALAHANDI,2013,Autumn,Rice,63000,112000,1767,1377,7.838295599,25
Odisha,KALAHANDI,2013,Summer,Rice,40000,103000,1791,1373,2.515736568,31
Odisha,KALAHANDI,2013,Winter,Rice,146000,405000,1710,1395,2.458047956,27
Odisha,KANDHAMAL,2013,Autumn,Rice,9000,11000,1865,1349,1.402327045,21
Odisha,KANDHAMAL,2013,Winter,Rice,37000,60000,1748,1388,9.224463096,32
Odisha,KENDRAPARA,2013,Autumn,Rice,3000,4000,1780,1343,11.95338123,29
Odisha,KENDRAPARA,2013,Summer,Rice,2000,4000,1705,1323,10.21356934,31
Odisha,KENDRAPARA,2013,Winter,Rice,130000,149000,1792,1358,10.42261827,32
Odisha,KENDUJHAR,2013,Autumn,Rice,30000,40000,1845,1363,9.691875699,32
Odisha,KENDUJHAR,2013,Summer,Rice,2000,6000,1831,1390,13.63868873,32
Odisha,KENDUJHAR,2013,Winter,Rice,144000,227000,1735,1319,8.0806377,24
Odisha,KHORDHA,2013,Summer,Rice,1000,6000,1702,1355,6.590187358,18
Odisha,KHORDHA,2013,Winter,Rice,97000,74000,1728,1312,8.769030212,34
Odisha,KORAPUT,2013,Autumn,Rice,23000,32000,1835,1375,2.956435626,17
Odisha,KORAPUT,2013,Summer,Rice,21000,56000,1859,1364,11.33116319,30
Odisha,KORAPUT,2013,Winter,Rice,89000,267000,1792,1364,10.78611389,28
Odisha,MALKANGIRI,2013,Autumn,Rice,9000,9000,1793,1398,9.096665465,19
Odisha,MALKANGIRI,2013,Summer,Rice,1000,3000,1787,1356,5.762551315,29
Odisha,MALKANGIRI,2013,Winter,Rice,89000,162000,1807,1379,3.416077972,18
Odisha,MAYURBHANJ,2013,Autumn,Rice,28000,29000,1775,1336,9.197577834,29
Odisha,MAYURBHANJ,2013,Summer,Rice,4000,8000,1766,1380,11.78824567,32
Odisha,MAYURBHANJ,2013,Winter,Rice,273000,387000,1773,1390,11.56372198,32
Odisha,NABARANGPUR,2013,Autumn,Rice,20000,34000,1705,1345,5.5282302,33
Odisha,NABARANGPUR,2013,Summer,Rice,1000,3000,1788,1355,10.50327816,37
Odisha,NABARANGPUR,2013,Winter,Rice,126000,384000,1797,1328,12.13400098,19
Odisha,NAYAGARH,2013,Autumn,Rice,1000,1000,1790,1354,11.19361356,21
Odisha,NAYAGARH,2013,Winter,Rice,101000,85000,1774,1346,5.324755231,22
Odisha,NUAPADA,2013,Autumn,Rice,37000,53000,1757,1391,14.7934596,34
Odisha,NUAPADA,2013,Summer,Rice,5000,14000,1751,1334,10.46935606,32
Odisha,NUAPADA,2013,Winter,Rice,63000,143000,1770,1389,7.31526448,27
Odisha,PURI,2013,Summer,Rice,32000,108000,1798,1346,9.429082482,27
Odisha,PURI,2013,Winter,Rice,103000,91000,1765,1361,2.377497307,21
